"At this stage and according to the preliminary data, this case is not epidemiologically linked to the sylvatic yellow fever outbreaks reported from Brazil since January 2017. Sequencing and comparison with yellow fever virus strains from other countries is needed to understand the potential link between the different outbreaks and the evolution of yellow fever virus. Based on the information currently available regarding epidemiological situation and early public health actions, the potential for large epidemic and international spread exists but is limited and could be further reduced by vaccination.","Health"
"Advice to travelers planning to visit areas at risk for yellow fever transmission in South America includes:","Health"
"- Vaccination against yellow fever at least 10 days prior to the travel. A single dose of yellow fever vaccine is sufficient to confer sustained immunity and life-long protection against yellow fever disease. A booster dose of the vaccine is not needed.","Health"
"- Observation of measures to avoid mosquito bites.","Health"
"- Awareness of symptoms and signs of yellow fever in general population.","Health"
"- Promotion of health care seeking behavior while traveling and upon return from an area at risk for yellow fever transmission, especially to a country where the establishment of a local cycle of transmission is possible (i.e. where the competent vector is present).","Health"
"This case report illustrates the importance of maintaining awareness of the need for yellow fever vaccination, especially in areas with favorable ecosystem for yellow fever transmission.","Health"
"Yellow fever can easily be prevented through immunization provided that vaccination is administered at least 10 days before travel. A single dose of yellow fever vaccine is sufficient to confer sustained immunity and life-long protection against Yellow fever disease and a booster dose of the vaccine is not needed.","Health"
"WHO, therefore, urges Members States to strengthen the control of immunization status of travelers to all potentially endemic areas. Viraemic returning travelers may pose a risk for the establishment of local cycles of yellow fever transmission in areas where the competent vector is present. If there are medical grounds for not getting vaccinated, this must be certified by the appropriate authorities.","Health"
"WHO does not recommend that any general travel or trade restriction be applied on French Guiana based on the information available for this event.","Health"
"At least 500 people, including 150 children, have died in the floods and landslides in Freetown, with hundreds more missing. The scale and trauma of the disaster that took place in the capital of Sierra Leone on August 14 is becoming clear.","Health"
"Nearly 6,000 Freetown residents have been directly affected and more than 800 have been reported missing. With a presence in Sierra Leone for the past 21 years, Handicap International is on the ground, providing critical support.","Health"
"Our team is helping to identify and record casualties as well develop an emergency response plan. As part of this response, HI is coordinating the provision of psychological first-aid to people who have lost their homes and loved ones, as well as physical rehabilitation for those with injuries.","Health"
"HI teams are training groups responding to the disaster to help them identify vulnerable people who may need specific assistance. We know that people with disabilities, older people, and other marginalized groups can face difficulties in the days and weeks following a crisis. This can include difficulties accessing humanitarian assistance such as food, water, and shelter. Our colleagues are there, making sure that no one is left on the sidelines.","Health"
"Our teams are also evaluating the immediate and longer-term needs of 400 of the worst affected households. It may be necessary to provide support with school materials and fees to ensure that children do not drop out of school, or to take additional measures to protect vulnerable orphans and young women from the risk of exploitation and abuse. ","Health"
"**HANDICAP INTERNATIONAL IN SIERRA LEONE**","Health"
"Since 1996, Handicap International's Sierra Leone team has promoted the mainstream schooling of children with disabilities. In 2016, we played an active role in combating the [Ebola epidemic](http://www.handicap-international.us/tags/ebola), which killed some 4,000 people and infected nearly 15,000 others, by organizing transport for patients to health centers. [More about our work in Sierra Leone.](http://www.handicap-international.us/sierra_leone)","Health"
