"Domestic worker Maheshwari Karunakaran is allowed to fill only 20 pots of water every two days to meet the needs of her four-member household.","Water Sanitation Hygiene"
"Karunakaran uses this water to drink, cook, bathe, wash utensils and clothes.","Water Sanitation Hygiene"
"""There is a fight every time the water supply is released to the hand pump below my block of apartments,"" she told the Thomson Reuters Foundation, adding that she often had to leave work early to queue up for water.","Water Sanitation Hygiene"
"""Everybody needs more water. We are forced to buy additional water for anywhere between two to five Indian rupees(less than $1) per pot.""","Water Sanitation Hygiene"
"In many areas, piped water is being supplied only once every three to four days.","Water Sanitation Hygiene"
"The water costs for most Chennai residents have gone up by 50 percent, while more people are depending on private water tankers and personal borewells for their everyday needs.","Water Sanitation Hygiene"
"Officials say the number of calls to their helpline have increased with many people asking for water tankers. The government has 7,000 tankers in operation in the city.","Water Sanitation Hygiene"
"Chennai also gets water from government-run desalination plants, which are now working around the clock, raising concerns about technical glitches.","Water Sanitation Hygiene"
"""This crisis was expected considering that the last monsoons had failed,"" said Sekhar Raghavan of Rain Centre, a nonprofit that promotes rainwater harvesting in the city.","Water Sanitation Hygiene"
"""But the shocker is that there has been no planning to deal with it. De-silting of lakes and reservoirs, efforts to ensure recharge of groundwater have all been missing.""","Water Sanitation Hygiene"
"According to Roy, the government started putting measures into place as early as January.","Water Sanitation Hygiene"
"""Industries and bulk users were forewarned, and our engineers have been engaging with resident welfare associations to create awareness on the situation,"" he said.","Water Sanitation Hygiene"
"""We are hoping we will get some rains in July that will help recharge some of the groundwater, failing which, the next few months will be tough.""","Water Sanitation Hygiene"
"(Reporting by Anuradha Nagaraj, Editing by Alisa Tang. Please credit the Thomson Reuters Foundation, the charitable arm of Thomson Reuters, that covers humanitarian news, women's rights, trafficking and climate change. Visit http://news.trust.org)","Water Sanitation Hygiene"
"**In the rainforests of Beni Territory, families face life-threatening challenges—conflict, forced displacement, and outbreaks of disease**. Medair supports 12 health facilities in the region; without them, tens of thousands of people would have no viable way to receive medical care.","Water Sanitation Hygiene"
"Maintaining good hygiene and disinfection practices in these health clinics is essential to keeping vulnerable patients safe from new infections. Yet until recently, it was difficult to obtain enough chlorine for disinfection. The supply was unreliable, and the quality wasn’t always good.","Water Sanitation Hygiene"
"When chlorine is scarce, a clinic can become a high-risk area.  “Disinfection is very important, but the need is not always visible, especially as people cannot see with their own eyes when bacteria are killed,” said Yannick, Medair WASH project manager. ","Water Sanitation Hygiene"
"**Yannick proposed an innovative solution to the problem**. Instead of waiting for chlorine to be delivered, what if remote clinics could make their own chlorine? He began experimenting with small, solar-powered WATA kits, developed by the Swiss foundation Antenna Technologies, which convert easy-to-access kitchen salt and filtered water into chlorine through a process of electrolysis. Within hours, he was able to produce enough chlorine to disinfect an entire clinic. He soon began training clinic staff how to safely manufacture high-quality chlorine themselves. ","Water Sanitation Hygiene"
"“We can now produce our own chlorine at very low cost,” said Dr Jude, the Medical Director of Biakato-Mines clinic. “The supply is reliable, and the quality is good. We have become independent from suppliers and do not need to worry anymore; the chlorine is very strong and always at hand. Thanks to Medair, we can now provide a safe place for our patients always.” ","Water Sanitation Hygiene"
